,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,y,predict,no,yes
5442,33,management,single,tertiary,no,0,no,no,cellular,20,aug,291,1,no,no,0.9826615058343282,0.0173384941656718
5443,47,services,married,secondary,no,1717,no,no,cellular,20,aug,216,9,no,no,0.997800218612416,0.0021997813875839
5444,47,technician,married,secondary,no,52,no,no,cellular,20,aug,881,4,no,yes,0.4568741653918908,0.5431258346081091
5445,32,technician,single,secondary,no,0,no,no,cellular,20,aug,92,4,no,no,0.9994820803486676,0.000517919651332398
5446,54,unknown,married,unknown,no,390,no,no,cellular,20,aug,68,5,no,no,0.9998941537699566,0.00010584623004340112
5447,31,management,single,tertiary,no,2085,yes,no,cellular,20,aug,147,4,no,no,0.9967155986678058,0.0032844013321942
5448,38,technician,single,tertiary,no,221,no,no,cellular,20,aug,79,3,no,no,0.9993745919464404,0.0006254080535594886
5449,32,management,married,tertiary,no,396,yes,no,cellular,20,aug,319,3,no,no,0.9823805179783558,0.0176194820216441
5450,41,technician,married,secondary,no,0,no,no,cellular,20,aug,113,3,no,no,0.9994633578463596,0.0005366421536403362
5451,40,management,married,tertiary,no,2014,no,no,cellular,20,aug,209,5,no,no,0.995732328519518,0.0042676714804821
5452,31,technician,married,tertiary,no,79,yes,no,cellular,20,aug,78,12,no,no,0.9998700598409284,0.00012994015907151217
5453,33,management,single,tertiary,no,215,no,no,telephone,20,aug,41,9,no,no,0.9996895141721946,0.0003104858278053671
5454,33,technician,divorced,secondary,no,558,yes,no,cellular,20,aug,109,3,no,no,0.9982808541456965,0.0017191458543035
5455,40,technician,single,secondary,no,34,no,no,cellular,20,aug,66,3,no,no,0.999717911516308,0.000282088483691937
5456,34,management,married,tertiary,no,651,no,no,cellular,20,aug,160,4,no,no,0.9984529708642292,0.0015470291357708
5457,31,technician,single,secondary,no,36,no,no,cellular,20,aug,99,3,no,no,0.9992741308111902,0.0007258691888097984
5458,35,management,married,tertiary,no,47,no,yes,cellular,20,aug,44,9,no,no,0.9999278294921944,7.217050780569044e-05
5459,37,management,single,tertiary,no,0,no,no,cellular,20,aug,225,5,no,no,0.9908275899060184,0.0091724100939814
5460,46,management,married,tertiary,no,0,no,no,cellular,20,aug,96,3,no,no,0.9995755187238604,0.0004244812761396924
5461,30,management,single,tertiary,no,30,no,no,cellular,21,aug,220,5,no,no,0.9915566475195972,0.0084433524804027
5462,41,management,married,tertiary,no,185,no,no,cellular,21,aug,286,12,no,no,0.9683943224522332,0.0316056775477666
5463,54,management,divorced,tertiary,no,205,no,no,cellular,21,aug,182,6,no,no,0.9921290982796368,0.007870901720363
5464,34,technician,single,secondary,no,0,no,no,cellular,21,aug,163,2,no,no,0.9978967375164852,0.0021032624835148
5465,36,technician,single,secondary,no,310,no,no,cellular,21,aug,115,2,no,no,0.998763769271394,0.0012362307286059
5466,35,management,married,tertiary,no,109,no,yes,cellular,21,aug,257,2,no,no,0.9967480125830726,0.0032519874169274
5467,30,technician,single,tertiary,no,196,no,no,cellular,21,aug,210,2,no,no,0.995905022999936,0.0040949770000641
5468,38,technician,married,secondary,no,13,no,no,cellular,21,aug,311,2,no,no,0.9813113182305891,0.0186886817694108
5469,42,technician,married,secondary,no,5,no,no,cellular,21,aug,98,2,no,no,0.9994541696685268,0.0005458303314732024
5470,53,blue-collar,married,unknown,no,0,no,no,cellular,21,aug,150,2,no,no,0.9977361009072628,0.0022638990927372
5471,48,blue-collar,married,primary,no,492,no,yes,cellular,21,aug,139,2,no,no,0.9993290649690784,0.0006709350309217835
5472,58,management,married,tertiary,no,287,yes,no,cellular,21,aug,676,8,no,yes,0.6314022705678349,0.368597729432165
5473,34,technician,single,secondary,no,666,no,no,cellular,21,aug,1503,2,yes,yes,0.3109285288408943,0.6890714711591057
5474,31,technician,single,secondary,no,388,no,no,cellular,21,aug,115,2,no,no,0.9986565972561664,0.0013434027438335
5475,55,blue-collar,married,unknown,no,196,no,no,cellular,21,aug,168,2,no,no,0.988550555158566,0.0114494448414338
5476,53,blue-collar,married,primary,no,2295,no,no,cellular,21,aug,65,10,no,no,0.999881444371394,0.00011855562860612214
5477,34,management,married,tertiary,no,468,no,no,cellular,21,aug,104,2,no,no,0.9994612879861716,0.0005387120138284857
5478,47,management,single,tertiary,no,0,no,no,cellular,21,aug,136,2,no,no,0.998759041992294,0.0012409580077058
5479,44,technician,divorced,secondary,no,65,no,no,cellular,21,aug,148,4,no,no,0.998526633596955,0.001473366403045
5480,55,technician,married,tertiary,no,11,no,no,cellular,21,aug,588,2,no,yes,0.6332142882095904,0.3667857117904096
5481,57,technician,divorced,tertiary,no,96,no,no,cellular,21,aug,913,4,yes,yes,0.4187500099702688,0.5812499900297312
5482,38,management,married,tertiary,no,3995,no,no,cellular,21,aug,1111,6,no,yes,0.2733173541063632,0.7266826458936367
5483,34,management,single,tertiary,no,0,no,no,cellular,21,aug,183,2,no,no,0.9940275411120004,0.0059724588879996
5484,41,housemaid,married,primary,no,39,no,no,cellular,21,aug,299,4,no,no,0.9951006874089042,0.0048993125910958
5485,34,technician,married,secondary,no,-255,yes,no,cellular,21,aug,179,2,no,no,0.9969196994613424,0.0030803005386577
5486,34,management,married,tertiary,no,0,no,no,cellular,21,aug,124,2,no,no,0.9991581142901256,0.0008418857098745873
5487,36,management,married,tertiary,no,0,yes,no,cellular,21,aug,90,8,no,no,0.9998311498464864,0.00016885015351351043
5488,33,technician,divorced,secondary,no,9,no,no,cellular,21,aug,91,2,no,no,0.9994085626898812,0.000591437310118652
5489,57,technician,married,tertiary,no,121,no,no,cellular,21,aug,135,2,no,no,0.994956486907708,0.005043513092292
5490,48,self-employed,married,secondary,no,91,no,no,cellular,21,aug,136,8,no,no,0.999696052200848,0.0003039477991519971
5491,30,management,married,tertiary,no,562,no,no,cellular,21,aug,137,4,no,no,0.9992761549201552,0.0007238450798448163
5492,55,technician,married,tertiary,no,1354,no,no,cellular,21,aug,545,4,no,yes,0.6212846980143201,0.3787153019856799
5493,37,management,married,tertiary,no,727,no,no,cellular,21,aug,176,10,no,no,0.9987038965956914,0.0012961034043086
5494,37,management,married,secondary,no,31,no,no,cellular,21,aug,119,4,no,no,0.9995519473795044,0.0004480526204954999
5495,57,self-employed,married,secondary,no,2109,no,no,cellular,21,aug,107,6,no,no,0.9996316586468098,0.0003683413531902218
5496,50,services,married,secondary,no,1501,no,no,cellular,21,aug,946,4,yes,yes,0.3306655336090789,0.6693344663909211
5497,60,services,married,secondary,no,1446,no,no,cellular,21,aug,283,6,no,no,0.9781814184212692,0.0218185815787308
5498,58,retired,married,tertiary,no,0,no,no,cellular,21,aug,138,2,no,no,0.9919827671975128,0.0080172328024873
5499,39,management,married,tertiary,no,1981,no,no,cellular,21,aug,1026,4,no,yes,0.2811202723062426,0.7188797276937574
5500,31,technician,single,tertiary,no,424,no,no,cellular,21,aug,93,2,no,no,0.9989176313339584,0.0010823686660416
5501,45,management,married,tertiary,no,-459,no,no,cellular,21,aug,508,6,no,no,0.7823479538466176,0.2176520461533824
5502,44,management,married,tertiary,no,7635,no,no,cellular,21,aug,719,5,no,yes,0.4283739040273538,0.5716260959726461
5503,33,management,married,tertiary,no,137,yes,yes,cellular,21,aug,70,2,no,no,0.9998664849924171,0.00013351500758269729
5504,46,management,married,tertiary,yes,549,no,no,cellular,21,aug,87,8,no,no,0.9998308643604092,0.00016913563959074346
5505,30,management,married,tertiary,no,151,no,no,cellular,21,aug,121,1,no,no,0.9976467175332138,0.0023532824667862
5506,37,management,married,secondary,no,510,yes,no,cellular,21,aug,154,6,no,no,0.9993541110373358,0.0006458889626641803
5507,53,technician,single,tertiary,no,1,no,no,cellular,21,aug,190,1,no,no,0.996424958210355,0.0035750417896449
5508,57,technician,married,tertiary,no,0,no,no,cellular,21,aug,242,5,no,no,0.9859972017062646,0.0140027982937354
5509,57,retired,married,primary,no,0,no,no,cellular,21,aug,394,3,no,no,0.9641711190577708,0.0358288809422292
5510,31,management,married,tertiary,no,351,no,no,cellular,21,aug,165,3,no,no,0.9985503327750884,0.0014496672249116
5511,36,self-employed,married,primary,no,161,no,no,cellular,21,aug,239,3,no,no,0.9972058678247326,0.0027941321752674
5512,31,housemaid,married,primary,no,25,no,no,cellular,21,aug,169,5,no,no,0.999405947715676,0.0005940522843239177
5513,34,management,married,secondary,no,355,no,no,cellular,21,aug,314,3,no,no,0.9778923123030414,0.0221076876969585
5514,42,management,married,tertiary,no,37,no,no,cellular,21,aug,299,1,no,no,0.9753735302196298,0.0246264697803702
5515,40,technician,married,secondary,no,318,no,no,cellular,21,aug,196,4,no,no,0.9972709011180396,0.0027290988819604
5516,49,blue-collar,married,primary,no,1898,no,no,cellular,21,aug,159,1,no,no,0.9967824925058858,0.0032175074941141
5517,37,technician,married,secondary,no,1580,no,no,cellular,22,aug,92,12,no,no,0.9995189484560832,0.0004810515439168098
5518,55,management,married,tertiary,no,0,no,no,cellular,22,aug,64,2,no,no,0.9998009415994052,0.0001990584005948457
5519,52,retired,married,primary,no,6,no,no,cellular,22,aug,82,2,no,no,0.999407256663765,0.0005927433362350967
5520,38,technician,married,tertiary,no,664,no,no,cellular,22,aug,242,2,no,no,0.984358337619298,0.0156416623807019
5521,41,technician,married,secondary,no,1344,no,no,cellular,22,aug,169,6,no,no,0.994217466558199,0.005782533441801
5522,47,blue-collar,married,secondary,no,11305,no,no,cellular,22,aug,118,6,no,no,0.9994484060422196,0.0005515939577804904
5523,41,management,married,tertiary,no,15449,no,no,cellular,22,aug,136,9,no,no,0.9997311373736646,0.00026886262633539287
5524,52,management,married,tertiary,no,1339,yes,no,cellular,22,aug,343,5,no,no,0.9687141744821676,0.0312858255178323
5525,31,technician,married,tertiary,no,22,no,no,cellular,22,aug,122,5,no,no,0.9994214325922386,0.0005785674077613629
5526,43,technician,married,tertiary,no,0,no,no,cellular,22,aug,78,2,no,no,0.999587626299674,0.0004123737003260601
5527,30,technician,single,tertiary,no,0,no,no,cellular,22,aug,34,2,no,no,0.9997759110810486,0.00022408891895144445
5528,42,management,married,secondary,no,580,no,no,cellular,22,aug,67,2,no,no,0.9998122745126962,0.00018772548730387
5529,47,management,married,secondary,yes,0,no,yes,cellular,22,aug,644,9,no,yes,0.6814242639080923,0.3185757360919077
5530,32,management,single,tertiary,no,98,no,no,cellular,22,aug,119,2,no,no,0.997902332591984,0.0020976674080161
5531,39,management,single,tertiary,no,139,no,no,cellular,22,aug,109,2,no,no,0.9983627404282732,0.0016372595717269
5532,52,blue-collar,married,secondary,no,-164,no,no,cellular,22,aug,314,4,no,no,0.9819611625774484,0.0180388374225515
5533,56,retired,married,secondary,no,415,no,no,cellular,22,aug,158,2,no,no,0.9902529490738442,0.0097470509261558
5534,53,blue-collar,married,primary,no,109,no,no,cellular,22,aug,86,4,no,no,0.9997011799336646,0.00029882006633541247
5535,58,retired,married,tertiary,no,183,no,no,cellular,22,aug,246,2,no,no,0.9741044984169184,0.0258955015830817
5536,33,technician,single,tertiary,no,99,no,no,cellular,22,aug,296,2,no,no,0.991907920496524,0.0080920795034759
5537,38,management,married,tertiary,no,546,no,no,cellular,22,aug,82,2,no,no,0.9996974858395378,0.0003025141604622699
5538,44,management,divorced,tertiary,no,0,no,no,cellular,22,aug,54,2,no,no,0.9994119775976714,0.0005880224023285312
5539,34,admin,married,secondary,no,36,no,no,cellular,22,aug,192,6,no,no,0.9981253043456036,0.0018746956543963
5540,30,management,single,tertiary,no,347,no,no,cellular,22,aug,229,2,no,no,0.9872270384186445,0.0127729615813556
5541,53,blue-collar,married,tertiary,no,0,no,no,cellular,22,aug,107,2,no,no,0.9981009334348638,0.0018990665651361
5542,56,management,married,tertiary,no,4889,no,no,cellular,22,aug,705,4,no,yes,0.3956629123458445,0.6043370876541555
5543,34,management,single,tertiary,no,478,yes,no,cellular,22,aug,73,2,no,no,0.9996377701329,0.0003622298670999562
5544,32,technician,single,secondary,no,34,no,no,cellular,22,aug,210,2,no,no,0.9967277813510254,0.0032722186489746
5545,43,technician,married,secondary,no,221,no,no,cellular,22,aug,73,2,no,no,0.9990759674511454,0.0009240325488546528
5546,33,management,married,tertiary,no,4636,no,no,cellular,22,aug,129,6,no,no,0.9994349695494164,0.0005650304505836353
5547,55,self-employed,married,secondary,no,100,no,no,cellular,22,aug,358,4,no,no,0.9746423884894458,0.0253576115105541
5548,58,management,single,tertiary,no,0,no,no,cellular,22,aug,72,2,no,no,0.9986307552522176,0.0013692447477823
5549,58,blue-collar,married,secondary,no,371,no,no,cellular,22,aug,73,2,no,no,0.9950891879096116,0.0049108120903884
5550,45,housemaid,married,secondary,no,1623,no,no,cellular,22,aug,192,4,no,no,0.9981738853970386,0.0018261146029615
5551,35,technician,divorced,secondary,no,54,no,no,cellular,22,aug,73,2,no,no,0.9996621037293686,0.00033789627063142294
5552,31,technician,single,secondary,no,125,no,no,cellular,22,aug,78,2,no,no,0.999376051043074,0.0006239489569260073
5553,54,housemaid,married,primary,no,179,no,no,cellular,22,aug,132,2,no,no,0.9995901514511032,0.00040984854889683736
5554,32,self-employed,married,tertiary,no,3601,no,no,cellular,22,aug,171,15,no,no,0.9985599111923148,0.0014400888076853
5555,33,management,single,secondary,no,-298,no,no,cellular,22,aug,168,2,no,no,0.995792530104762,0.004207469895238
5556,50,housemaid,married,secondary,no,195,no,no,cellular,22,aug,168,2,no,no,0.9992496759023636,0.000750324097636569
5557,33,technician,single,secondary,no,80,no,no,cellular,22,aug,572,2,no,yes,0.5424992166295868,0.4575007833704133
5558,52,management,married,tertiary,no,0,no,no,cellular,22,aug,232,2,no,no,0.994935376397266,0.0050646236027339
5559,49,management,single,tertiary,no,11,no,no,cellular,22,aug,251,2,no,no,0.9947301531145812,0.0052698468854188
5560,52,housemaid,married,primary,no,335,no,no,cellular,22,aug,217,5,no,no,0.9983774540901876,0.0016225459098124
5561,35,management,single,tertiary,no,1496,yes,no,cellular,22,aug,73,4,no,no,0.9993617907778112,0.0006382092221888002
5562,31,management,divorced,tertiary,no,-6,no,yes,cellular,22,aug,119,6,no,no,0.9996618269064416,0.000338173093558406
5563,47,blue-collar,married,primary,no,469,no,no,telephone,22,aug,208,6,no,no,0.9982848758151917,0.0017151241848082
5564,34,management,married,secondary,no,857,yes,no,cellular,22,aug,238,6,no,no,0.9844781474579865,0.0155218525420136
5565,30,unemployed,single,tertiary,no,463,no,no,cellular,22,aug,374,4,no,no,0.9037540550055068,0.0962459449944932
5566,41,technician,married,secondary,no,994,no,no,cellular,22,aug,117,4,no,no,0.9975418261297248,0.0024581738702752
5567,33,management,single,tertiary,no,71,no,no,cellular,22,aug,107,6,no,no,0.9990347493351096,0.00096525066489033
5568,50,management,married,tertiary,yes,72,no,no,cellular,22,aug,171,13,no,no,0.9991115495667664,0.0008884504332335953
5569,41,technician,married,secondary,no,0,no,no,cellular,22,aug,209,2,no,no,0.9971487677036526,0.0028512322963473
5570,57,retired,married,primary,no,318,no,no,cellular,22,aug,371,4,no,no,0.9280532026974838,0.0719467973025161
5571,34,management,single,secondary,no,0,no,no,cellular,22,aug,132,4,no,no,0.9984040358893912,0.0015959641106089
5572,33,entrepreneur,married,secondary,no,5809,yes,no,cellular,22,aug,219,4,no,no,0.9971999240242472,0.0028000759757528
5573,55,management,divorced,tertiary,no,1598,no,no,cellular,22,aug,607,4,no,yes,0.5758908325804026,0.4241091674195973
5574,57,technician,married,secondary,no,0,no,no,cellular,22,aug,527,6,no,yes,0.6552551186618929,0.3447448813381071
5575,36,technician,divorced,secondary,no,433,no,no,cellular,22,aug,173,3,no,no,0.9946049727373032,0.0053950272626968
5576,36,technician,single,secondary,no,664,no,no,cellular,22,aug,309,3,no,no,0.9744605455974368,0.0255394544025633
5577,32,technician,married,tertiary,no,43,no,no,cellular,22,aug,154,5,no,no,0.9988502104300402,0.0011497895699597
5578,36,management,single,tertiary,no,156,no,no,cellular,22,aug,122,1,no,no,0.9968983055776278,0.0031016944223721
5579,31,technician,married,secondary,no,298,no,no,cellular,22,aug,436,5,no,no,0.8831035829823517,0.1168964170176482
5580,37,technician,married,tertiary,no,2043,no,no,cellular,22,aug,143,4,no,no,0.9985257853058184,0.0014742146941815
5581,31,technician,divorced,tertiary,no,75,no,no,cellular,22,aug,34,9,no,no,0.9998952958103352,0.0001047041896649195
5582,54,management,divorced,secondary,no,2762,no,no,cellular,22,aug,309,7,no,no,0.9377783427778772,0.0622216572221229
5583,51,technician,married,secondary,no,130,no,no,cellular,22,aug,547,3,no,yes,0.6128257628712245,0.3871742371287755
5584,33,management,single,tertiary,no,349,no,no,cellular,22,aug,182,1,no,no,0.9911730509336568,0.0088269490663431
5585,49,blue-collar,married,primary,no,397,no,no,cellular,22,aug,263,1,no,no,0.9877575834942532,0.0122424165057467
5586,47,blue-collar,married,primary,no,0,no,no,cellular,22,aug,98,3,no,no,0.999553193151368,0.00044680684863203737
5587,37,housemaid,married,primary,no,655,yes,no,cellular,22,aug,160,1,no,no,0.9991815016901358,0.0008184983098642025
5588,53,housemaid,married,unknown,no,0,no,no,cellular,22,aug,207,1,no,no,0.9990118926537088,0.000988107346291293
5589,30,management,divorced,tertiary,no,0,no,no,cellular,22,aug,209,2,no,no,0.991351142998404,0.008648857001596
5590,31,management,single,tertiary,no,34,no,no,cellular,22,aug,121,1,no,no,0.9972871320196252,0.0027128679803748
5591,34,management,single,tertiary,no,0,no,no,cellular,22,aug,174,1,no,no,0.9925253856303752,0.0074746143696248
5592,33,management,married,tertiary,no,52,no,no,cellular,22,aug,311,1,no,no,0.9786171609808146,0.0213828390191853
